1901,Wendy,Taylor,33,1900
1902,Wendy,Smith,34,1901
1903,Wendy,Naveed,35,1902
1904,Wendy,Milne,36,1903
1905,Wendy,Jones,37,1904
1906,Wendy,Archer,38,1905
1907,Wendy,Fry,39,1906
1908,Wendy,Paxman,40,1907
1909,Wendy,Haart,41,1908
1910,Wendy,Webber,42,1909
1911,Angela,Taylor,43,1910
1912,Angela,Smith,44,1911
1913,Angela,Naveed,45,1912
1914,Angela,Milne,46,1913
1915,Angela,Jones,47,1914
1916,Angela,Archer,48,1915
1917,Angela,Fry,49,1916
1918,Angela,Paxman,50,1917
1919,Angela,Haart,51,1918
1920,Angela,Webber,52,1919
1921,Tony,Taylor,53,1920
1922,Tony,Smith,54,1921
1923,Tony,Naveed,55,1922
1924,Tony,Milne,56,1923
1925,Tony,Jones,57,1924
1926,Tony,Archer,58,1925
1927,Tony,Fry,59,1926
1928,Tony,Paxman,60,1927
1929,Tony,Haart,61,1928
1930,Tony,Webber,62,1929
1931,Medrith,Taylor,63,1930
1932,Medrith,Smith,64,1931
1933,Medrith,Naveed,65,1932
1934,Medrith,Milne,66,1933
1935,Medrith,Jones,67,1934
1936,Medrith,Archer,68,1935
1937,Medrith,Fry,69,1936
1938,Medrith,Paxman,70,1937
1939,Medrith,Haart,20,1938
1940,Medrith,Webber,21,1939
1941,Emma,Taylor,22,1940
1942,Emma,Smith,23,1941
1943,Emma,Naveed,24,1942
1944,Emma,Milne,25,1943
1945,Emma,Jones,26,1944
1946,Emma,Archer,27,1945
1947,Emma,Fry,28,1946
1948,Emma,Paxman,29,1947
1949,Emma,Haart,30,1948
1950,Emma,Webber,31,1949
1951,Stacy,Taylor,32,1950
1952,Stacy,Smith,33,1951
1953,Stacy,Naveed,34,1952
1954,Stacy,Milne,35,1953
1955,Stacy,Jones,36,1954
1956,Stacy,Archer,37,1955
1957,Stacy,Fry,38,1956
1958,Stacy,Paxman,39,1957
1959,Stacy,Haart,40,1958
1960,Stacy,Webber,41,1959
1961,Tammy,Taylor,42,1960
1962,Tammy,Smith,43,1961
1963,Tammy,Naveed,44,1962
1964,Tammy,Milne,45,1963
1965,Tammy,Jones,46,1964
1966,Tammy,Archer,47,1965
1967,Tammy,Fry,48,1966
1968,Tammy,Paxman,49,1967
1969,Tammy,Haart,50,1968
1970,Tammy,Webber,51,1969
1971,Lucy,Taylor,52,1970
1972,Lucy,Smith,53,1971
1973,Lucy,Naveed,54,1972
1974,Lucy,Milne,55,1973
1975,Lucy,Jones,56,1974
1976,Lucy,Archer,57,1975
1977,Lucy,Fry,58,1976
1978,Lucy,Paxman,59,1977
1979,Lucy,Haart,60,1978
1980,Lucy,Webber,61,1979
1981,Oliver,Taylor,62,1980
1982,Oliver,Smith,63,1981
1983,Oliver,Naveed,64,1982
1984,Oliver,Milne,65,1983
1985,Oliver,Jones,66,1984
1986,Oliver,Archer,67,1985
1987,Oliver,Fry,68,1986
1988,Oliver,Paxman,69,1987
1989,Oliver,Haart,70,1988
1990,Oliver,Webber,20,1989
1991,Heather,Taylor,21,1990
1992,Heather,Smith,22,1991
1993,Heather,Naveed,23,1992
1994,Heather,Milne,24,1993
1995,Heather,Jones,25,1994
1996,Heather,Archer,26,1995
1997,Heather,Fry,27,1996
1998,Heather,Paxman,28,1997
1999,Heather,Haart,29,1998
2000,Heather,Webber,30,1999
